"ID1","ID2","prop_shared","smouse_dist","abs_difference_pine","abs_difference_oak","elev","evi8","mtwm","mtwm_invert","topo_dist","abs_difference_pine_standardized","abs_difference_oak_standardized","elev_standardized","evi8_standardized","mtwm_standardized","mtwm_invert_standardized","topo_dist_standardized"
1,122,0.232017823042648,2116.03635490043,0.342656575375452,0.129453954475309,306.586499,8341.232393,655.8737857,656.4873242,24085.0946849233,0.860068826300338,-0.53425881849091,2.95504388825249,3.21061269123644,3.15000005822584,3.12501732094922,2.70363235635795
1,124,0.226951493735946,2065.69455946306,0.29918066408,0.196260656555322,306.3799131,8242.435209,666.2019891,667.1510054,24474.1064655324,0.661826773651642,-0.103119446043485,2.94981315295304,3.15634950857899,3.22253090686579,3.19990455007009,2.77171361928743
1,125,0.235951567836076,2094.40134818866,0.298367420326187,0.24103038659832,316.210057,8310.160413,666.2019891,667.1510054,24650.4364183019,0.658118533703225,0.185803561894569,3.19871145964498,3.19354677439544,3.22253090686579,3.19990455007009,2.80257326538361
1,126,0.229134346881787,2024.21107564254,0.295498879148569,0.236520237701565,310.7826022,8310.160413,666.2019891,667.1510054,24685.7242010237,0.645038520559998,0.156697159326418,3.06128882136935,3.19354677439544,3.22253090686579,3.19990455007009,2.80874900846758
1,127,0.228960396039604,2094.41248126503,0.479758906826527,0.185104156659181,314.3969467,8208.207652,655.8737857,656.4873242,24166.7369866709,1.48522990515796,-0.17511830565148,3.15280367964638,3.1375504284614,3.15000005822584,3.12501732094922,2.71792064089973
1,129,0.247459193101324,2234.16215417331,0.830304611088795,0.016809735835748,306.3780611,8341.374346,664.8584517,666.1769969,24949.6916944992,3.08365298335125,-1.2612121962512,2.94976626048955,3.21069065723968,3.21309578015232,3.19306443582275,2.85494617067179
1,13,0.232075471698113,2061.11206106713,0,0.328264672806889,301.8799743,8931.903308,690.5149699,692.7299793,24785.1979554985,-0.702381294511926,0.748773058080994,2.83587513140105,3.53503169240034,3.39327126335323,3.37953655924212,2.82615798981612
1,130,0.223736047275115,2005.51567333308,0.831630271787314,0.018044498779163,308.6068735,8341.374346,664.8584517,666.1769969,24995.4299521806,3.0896977490654,-1.25324361070558,3.00619957804189,3.21069065723968,3.21309578015232,3.19306443582275,2.86295085973869
1,131,0.233256351039261,2070.86616345191,0.397195869158738,0.111353791521368,298.4488106,8323.627064,646.843261,646.8644297,23251.0207645357,1.10875784114659,-0.651068848835048,2.74899839352209,3.20094317288993,3.08658228895969,3.05743916555317,2.5576604123011
1,132,0.237948084054388,2103.64012208389,0.340550896619179,0.035191820848496,301.3917391,8240.348465,655.8737857,656.4873242,23474.4445833616,0.850467323619335,-1.1425827721078,2.82351306266802,3.15520338916297,3.15000005822584,3.12501732094922,2.59676199357039
1,133,0.234848484848485,2072.76449009669,0.339546880664904,0.034474740715558,301.3917391,8240.348465,655.8737857,656.4873242,23474.4445833616,0.845889197992137,-1.14721047365396,2.82351306266802,3.15520338916297,3.15000005822584,3.12501732094922,2.59676199357039
1,134,0.236516497461929,2152.34646670641,0.426782538587026,0.124353444955211,300.9514842,8323.627064,646.843261,646.8644297,23206.7519031313,1.24366753949984,-0.567175133848362,2.81236585055825,3.20094317288993,3.08658228895969,3.05743916555317,2.54991288345214
1,135,0.229209979209979,2087.88612645739,0.426782538587026,0.124353444955211,300.9514842,8323.627064,646.843261,646.8644297,23206.7519031313,1.24366753949984,-0.567175133848362,2.81236585055825,3.20094317288993,3.08658228895969,3.05743916555317,2.54991288345214
1,136,0.223384030418251,1924.681720101,0.713624717726258,0.125946780733715,316.0196995,8407.100615,673.8812243,675.8857842,25524.616415372,2.55161441592874,-0.556892486056238,3.19389162588689,3.2467900316929,3.27645910951542,3.26124578571352,2.95556420600508
1,137,0.23208521626856,2124.43303962223,0.429500064778677,0.051618942439233,299.1511236,8257.605398,646.843261,646.8644297,23257.0100409239,1.2560589524526,-1.03656977231528,2.76678089174856,3.16468155513464,3.08658228895969,3.05743916555317,2.55870860035317
1,138,0.221013200142704,2051.42417251322,0.463892156050889,0.053291206846292,300.3254422,8181.122421,646.843261,646.8644297,23345.6568284841,1.41288047879972,-1.02577775587713,2.79651452678282,3.12267418626939,3.08658228895969,3.05743916555317,2.57422274556052
1,14,0.237364341085271,2116.79543000451,0,0.32970069233873,323.4225406,8931.903308,690.5149699,692.7299793,24751.6497278051,-0.702381294511926,0.758040460010798,3.38133085701548,3.53503169240034,3.39327126335323,3.37953655924212,2.82028668764929
1,140,0.236102337334176,2115.62032164268,0.718806015400154,0.110271995362231,315.0526401,8367.78468,673.8812243,675.8857842,25456.2042560315,2.57524016765311,-0.658050257924931,3.16940577404391,3.22519622025134,3.27645910951542,3.26124578571352,2.94359133926993
1,141,0.238546886184681,2168.98214008352,0.239656436212571,0.07985059113862,277.0155088,8257.605398,646.843261,646.8644297,23205.4151325937,0.390407388452872,-0.854375846789181,2.20630923463427,3.16468155513464,3.08658228895969,3.05743916555317,2.54967893417094
1,142,0.239178866963717,2153.25285615713,0.404439004279676,0.019565914661719,292.1300605,8257.605398,646.843261,646.8644297,23260.8152166426,1.14178518735283,-1.24342510046014,2.58900824319484,3.16468155513464,3.08658228895969,3.05743916555317,2.5593745471998
1,143,0.237942122186495,2133.12628611035,0.615592858630147,0.048445643981889,301.9014176,8495.588131,664.7257642,666.9427496,24830.011786198,2.10460740921848,-1.05704876413632,2.83641807371341,3.2953907513613,3.21216396881919,3.19844204387566,2.83400089417739
1,144,0.21875,1972.40885581459,0.43137391475541,0.042404990628651,249.8404726,7548.617802,555.0742814,553.2696849,12920.5010949345,1.26460335910618,-1.09603233037745,1.51823990795106,2.7752785188739,2.44212538668661,2.40015665992587,0.749707900623953
1,145,0.222462203023758,2081.09768068604,0.274605242096916,0.077492173744095,245.7751862,7533.016052,555.0742814,553.2696849,12657.2305354317,0.549767429673173,-0.869595975365904,1.41530724374278,2.76670944255259,2.44212538668661,2.40015665992587,0.703632709391871
1,146,0.225550964187328,2071.07140640411,0.328861521831482,0.019520619730899,251.5209608,7584.006854,555.0742814,553.2696849,12614.287564267,0.797165953204234,-1.24371741286954,1.56078970901712,2.79471553635761,2.44212538668661,2.40015665992587,0.696117225654432
1,147,0.226335520149953,2029.2348350586,0.0484561226239056,0.14702923751609,244.4874116,7688.153753,548.2423236,546.8296,12317.4109476496,-0.481430406396446,-0.420836118898392,1.38270091360138,2.85191698658967,2.39414727491682,2.35493024097927,0.644160611482248
1,148,0.22168905950096,1975.25768673687,0.247345578065787,0.049301851963206,248.1767018,7584.006854,548.2423236,546.8296,12468.6659294646,0.425468442233428,-1.05152319618795,1.47611338985975,2.79471553635761,2.39414727491682,2.35493024097927,0.670631866851994
1,15,0.231290421927933,2032.40601186277,0,0.299926550807491,297.9773369,8931.903308,690.5149699,692.7299793,24824.494101373,-0.702381294511926,0.565892003414859,2.73706072437161,3.53503169240034,3.39327126335323,3.37953655924212,2.83303523974209
1,150,0.208531673379714,1916.28950156504,0.175767303970563,0.40000660806291,232.0564245,7200.569297,513.6149999,511.4860851,11989.1974499251,0.0990848528186482,1.21176212925831,1.06794950495727,2.58411700155306,2.15097340654672,2.10672534356981,0.586719704678351
1,16,0.225857799787761,2023.77292334442,0,0.285103450053402,304.0127523,8393.387251,660.2598724,659.9189596,23312.7916932572,-0.702381294511926,0.470230607808341,2.8898768670979,3.23925812900648,3.18080179384613,3.14911647223096,2.56847099195271
1,17,0.232090761750405,2075.93435983703,0,0.654260754494498,279.6250903,7495.938764,598.717486,598.3781346,19631.1049265381,-0.702381294511926,2.85260009493699,2.27238358950964,2.7463451814499,2.74861418676243,2.71693721108967,1.92413604560095
1,18,0.232534593317584,2083.17130675203,0,0.62318462660287,287.4697091,7618.72925,608.7296421,608.5270614,20042.0705142427,-0.702381294511926,2.65204922413894,2.47100858989888,2.81378640093258,2.81892556140564,2.78820950368245,1.996059461873
1,19,0.22887202483615,2072.06501835903,0,0.342824972722037,270.0285198,7618.646218,598.717486,598.3781346,19194.2317570065,-0.702381294511926,0.842738459344848,2.02939933904513,2.81374079659043,2.74861418676243,2.71693721108967,1.84767852270757
1,2,0.20616036505867,1877.6549425973,0,0.014921767702955,129.6766331,1238.770243,68.50561581,67.27191453,902.340324659305,-0.702381294511926,-1.27339626417598,-1.52429705604512,-0.690330487093886,-0.974852074935702,-1.01283231633212,-1.35360003017617
1,20,0.221486761710794,1992.40994740888,0,0.342824972722037,270.0285198,7618.646218,598.717486,598.3781346,19194.2317570065,-0.702381294511926,0.842738459344848,2.02939933904513,2.81374079659043,2.74861418676243,2.71693721108967,1.84767852270757
1,21,0.236097067745197,2111.28035047508,0,0.232957148579156,267.2545772,7641.30514,609.2874637,608.6817846,19605.0028727404,-0.702381294511926,0.133702639908743,1.9591633767821,2.82618594101183,2.8228429197758,2.78929606952321,1.91956790428446
1,22,0.224815312290128,2039.66478430755,0,0.309003187854789,277.4033955,8081.799067,613.6049248,614.3613905,20950.6847093826,-0.702381294511926,0.624468395882463,2.21613048891095,3.06812201097407,2.85316272520807,2.82918191573076,2.15507675904564
1,23,0.212946267580238,1933.56199445905,0,0.371928675987691,268.9937415,8065.553445,621.1779673,622.8581443,20799.6878969118,-0.702381294511926,1.03056021930573,2.00319885110807,3.05919929558605,2.90634517892615,2.88885158670744,2.12865068609936
1,25,0.216425992779783,1995.66963758104,0,0.425409747297627,278.230645,7618.72925,608.7296421,608.5270614,19973.3353312275,-0.702381294511926,1.37570217070405,2.23707636741043,2.81378640093258,2.81892556140564,2.78820950368245,1.98403006250614
1,26,0.220859985785359,1983.42640990879,0,0.24524769510138,265.6876203,7859.548206,599.4554,598.7568262,19212.3764029347,-0.702381294511926,0.213020108810009,1.919488177412,2.94605335903539,2.75379626215061,2.71959662710966,1.85085403170698
1,27,0.232516919110538,2079.2776957492,0,0.533990396854911,279.348459,7517.673835,608.7296421,608.5270614,19666.2641843185,-0.702381294511926,2.07643116424116,2.26537931135783,2.75828291165632,2.81892556140564,2.78820950368245,1.9302892954321
1,28,0.231454486556527,2071.22875289048,0,0.469729939851733,277.7127242,7517.673835,608.7296421,608.5270614,19718.4863614503,-0.702381294511926,1.66172407284256,2.22396266211457,2.75828291165632,2.81892556140564,2.78820950368245,1.9394287404291
1,29,0.23109243697479,2076.97029844586,0,0.471205874740422,277.7127242,7517.673835,608.7296421,608.5270614,19718.4863614503,-0.702381294511926,1.67124906991427,2.22396266211457,2.75828291165632,2.81892556140564,2.78820950368245,1.9394287404291
1,30,0.227789732554565,1995.89031022518,0,0.535632633642683,291.1841682,8025.420053,628.3455804,627.9002283,21355.2526739036,-0.702381294511926,2.0870293963952,2.56505834030654,3.03715650557334,2.95668046384761,2.92426034402801,2.2258805221663
1,31,0.239312267657993,2137.33368641503,0,0.238955308833997,303.087659,8326.999795,630.4805486,628.7983076,19959.6960745231,-0.702381294511926,0.17241197546334,2.86645359290738,3.20279560542796,2.97167349306752,2.9305672345892,1.98164304527904
1,32,0.243234932349323,2181.36753425704,0,0.223819870226491,294.9804053,8359.330178,638.9872634,637.2903413,20049.8450445407,-0.702381294511926,0.0747348966705387,2.66117870188041,3.2205526852058,3.03141275455244,2.99020375798733,1.99742008864
1,33,0.228986402966625,2010.90074632928,0,0.347131698331921,283.5520945,7702.883415,618.9268138,618.3415601,20613.8579886582,-0.702381294511926,0.870532062665138,2.37181496159282,2.86000707891041,2.89053622673474,2.85713322702607,2.09612844519404
1,34,0.233147804576376,2028.82570781611,0,0.539252418857985,291.1841682,8025.420053,628.3455804,627.9002283,21355.2526739036,-0.702381294511926,2.11038980601774,2.56505834030654,3.03715650557334,2.95668046384761,2.92426034402801,2.2258805221663
1,35,0.225124378109453,1949.99782030856,0,0.701799751599393,281.9536833,7552.346696,608.7296421,608.5270614,19843.8697057117,-0.702381294511926,3.15939466405128,2.33134334234446,2.77732656971948,2.81892556140564,2.78820950368245,1.96137217981357
1,36,0.229857050032489,2054.80378623002,0,0.388100164899192,277.307741,8041.397735,613.6049248,614.3613905,20560.1253885724,-0.702381294511926,1.13492348472324,2.21370852608725,3.0459320580912,2.85316272520807,2.82918191573076,2.08672465986756
1,37,0.234584013050571,2105.1208659322,0,0.589524483357536,277.541058,7781.47722,608.7296421,608.5270614,20522.0978054923,-0.702381294511926,2.43482232049831,2.21961609029111,2.90317379504331,2.81892556140564,2.78820950368245,2.08006942213106
1,38,0.217626527050611,1993.50050764444,0,0.414848734739095,289.119626,8055.933341,628.3455804,627.9002283,21529.4315702568,-0.702381294511926,1.30754630931395,2.51278432856252,3.05391556745332,2.95668046384761,2.92426034402801,2.25636371015824
1,39,0.22981906750174,2125.79978217541,0,0.250843087669849,271.6063497,7859.548206,599.4554,598.7568262,19212.6772359014,-0.702381294511926,0.249130169110208,2.06934984173898,2.94605335903539,2.75379626215061,2.71959662710966,1.85090668072515
1,4,0.203321509190584,1769.70449727242,0,0.036571329183048,131.6133143,1367.665167,68.50561581,67.27191453,1138.058051644,-0.702381294511926,-1.13368006715266,-1.47526047263538,-0.619536477371609,-0.974852074935702,-1.01283231633212,-1.31234688220503
1,41,0.232960503320517,2093.87388922534,0,0.059881923559566,343.9888527,-1,742.3821423,750.4766397,30155.2222365525,-0.702381294511926,-0.983244336635206,3.90206791932724,-1.37125960293969,3.757513705628,3.78507075585143,3.76597023520276
1,42,0.234450587422253,2125.82594021666,0,0.141112093942223,341.6809385,10148.05008,742.3821423,750.4766397,30206.2756397975,-0.702381294511926,-0.459022610488156,3.84363175173765,4.20298589671551,3.757513705628,3.78507075585143,3.77490513214683
1,43,0.242105263157895,2220.33303968881,0,0.288393702683765,333.9807788,9205.842733,710.9235025,716.8906185,28977.1902933406,-0.702381294511926,0.491464367447445,3.64866444199282,3.6854896756547,3.53659223909758,3.54920810976419,3.55980192240887
1,44,0.23023471278567,2012.57797246781,0,0.115124365501296,333.6406637,9142.205542,711.3013428,716.830491,28826.6919269152,-0.702381294511926,-0.626735318682256,3.64005276007529,3.65053770253936,3.53924566066065,3.54878585578036,3.53346308290374
1,45,0.226041313918049,2044.88520325287,0,0.363016521888989,270.6042205,7969.640189,621.1779673,622.8581443,20792.3274888751,-0.702381294511926,0.97304532326031,2.04397602590232,3.00652007621074,2.90634517892615,2.88885158670744,2.12736253520061
1,46,0.225836721926806,1998.14783786779,0,0.36319451796877,270.6042205,7969.640189,621.1779673,622.8581443,20792.3274888751,-0.702381294511926,0.974194027143985,2.04397602590232,3.00652007621074,2.90634517892615,2.88885158670744,2.12736253520061
1,47,0.20778318276581,1942.68033812351,0,0.363803721340818,270.6042205,7969.640189,621.1779673,622.8581443,20792.3274888751,-0.702381294511926,0.97812554226657,2.04397602590232,3.00652007621074,2.90634517892615,2.88885158670744,2.12736253520061
1,48,0.237528162214355,2092.04796312312,0,0.341123440602003,303.5398487,8357.490285,655.5402979,657.3498093,24083.8920011161,-0.702381294511926,0.831757562704389,2.8779029930157,3.21954214577657,3.14765810656123,3.13107424614096,2.70342187370272
1,49,0.232842316705725,2069.94903644351,0,0.280560575667696,278.9792784,8391.620173,655.5402979,657.3498093,24083.9735534043,-0.702381294511926,0.440913010160504,2.25603169375036,3.23828758235321,3.14765810656123,3.13107424614096,2.70343614623393
1,5,0.206775700934579,1850.638775927,0,0.149209759956526,193.3431106,5119.608642,317.5029651,311.2782566,8858.86704164952,-0.702381294511926,-0.406764041587179,0.087732086558809,1.44117401923867,0.773756889630376,0.700737182120361,0.0388780756967139
1,50,0.224762872628726,2042.20548972971,0,0.26875743739709,289.9743173,8211.6606,629.9943999,632.2373817,22221.5886677853,-0.702381294511926,0.364741047341497,2.53442503082267,3.13944691923618,2.96825946485655,2.95471862520751,2.37749867751465
1,52,0.233601485148515,2057.04558132404,0,0.196286412930051,254.8242048,7118.623195,543.7229842,542.4988005,15915.1510838044,-0.702381294511926,-0.102953226384507,1.6444275322834,2.5391090760145,2.36240975878948,2.32451658097291,1.27380399086259
1,53,0.224137931034483,2010.97818416827,0,0.125740269400977,256.1280595,7118.623195,543.7229842,542.4988005,15877.9688985524,-0.702381294511926,-0.558225214115368,1.6774410090243,2.5391090760145,2.36240975878948,2.32451658097291,1.2672967068763
1,54,0.229797080811677,2047.80200999412,0,0.253592608491009,252.148788,7725.118208,580.4318908,580.4303645,18163.6276444519,-0.702381294511926,0.26687429723595,1.57668623388642,2.87221927550408,2.62020175273323,2.59089642400318,1.66731167249761
1,56,0.230036148537627,2070.53146767548,0,0.486488603504844,265.1254305,7683.725432,598.5754533,600.0235864,17923.6472586521,-0.702381294511926,1.76987669085095,1.90525358525516,2.8494847837519,2.74761674782105,2.72849263211575,1.62531251319718
1,57,0.231848184818482,2110.6075994559,0,0.476920653971119,262.7291758,7683.725432,598.5754533,600.0235864,17950.8649130579,-0.702381294511926,1.70812959618613,1.84458064462481,2.8494847837519,2.74761674782105,2.72849263211575,1.63007589666855
1,58,0.231715210355987,2083.72236956702,0,0.240874293161513,254.5561138,7203.6337,556.1480522,555.2835186,16383.6756750804,-0.702381294511926,0.184796207478128,1.63763949371366,2.58580008859049,2.44966605028051,2.41429909562651,1.35580085439624
1,59,0.227287798408488,2052.12015285635,0,0.33569070256896,255.5078848,7660.579222,607.87855,609.5609533,18195.6571164109,-0.702381294511926,0.796697199098472,1.66173824472568,2.83677200217042,2.81294868141083,2.79547015768639,1.67291717600839
1,6,0.220253164556962,1983.58773785646,0,0.497286789590181,187.2349274,3848.396238,278.9416432,273.380005,7675.18502900367,-0.702381294511926,1.83956315983465,-0.0669265299283948,0.742975669023924,0.502956122665882,0.434591280192091,-0.168279060268815
1,60,0.218508092892329,1988.37334658469,0,0.31303784445926,262.1036626,7633.925092,580.4318908,580.4303645,18026.2160861064,-0.702381294511926,0.650506192425827,1.82874271001497,2.82213253709452,2.62020175273323,2.59089642400318,1.64326316574387
1,61,0.217432347388295,1961.89477065448,0,0.488550371894523,246.0585912,7088.337649,561.1569758,560.1879031,16471.3756242331,-0.702381294511926,1.7831823847706,1.42248303133303,2.52247509872949,2.4848417207636,2.44874083847872,1.37114929265644
1,62,0.216207240119562,1949.18856011006,0,0.15752525307254,269.1138139,7800.012492,607.87855,609.5609533,18553.1402239608,-0.702381294511926,-0.353099717918944,2.00623907283264,2.91335407356361,2.81294868141083,2.79547015768639,1.73548058064319
1,64,0.222824246528954,1979.13754297482,0,0.327337100808475,255.459212,7651.606661,570.4067047,570.3359081,17843.2487170827,-0.702381294511926,0.742786939969415,1.66050585406842,2.83184392935765,2.54979887360264,2.52000665759893,1.61124190011917
1,65,0.219630709426628,1948.54336313257,0,0.327155960271309,255.459212,7651.606661,570.4067047,570.3359081,17843.2487170827,-0.702381294511926,0.74161794322078,1.66050585406842,2.83184392935765,2.54979887360264,2.52000665759893,1.61124190011917
1,66,0.228734439834025,2069.76268197043,0,0.014873073500629,249.5145884,7213.522149,543.7229842,542.4988005,15856.580423825,-0.702381294511926,-1.27371051390211,1.50998855106526,2.59123120203484,2.36240975878948,2.32451658097291,1.26355349280373
1,7,0.216243315508021,1923.51902748591,0,0.032013542605893,208.9607449,5608.448865,389.4725296,384.4809752,8980.88148188409,-0.702381294511926,-1.163093901146,0.483169098605387,1.70966371942037,1.27917040515357,1.21481376198555,0.0602319204923526
1,70,0.223035714285714,2003.54790951157,0,0.420421228401032,262.1804382,7255.842406,578.8376914,578.449121,17486.8156030384,-0.702381294511926,1.34350859072544,1.83068666088992,2.61447510173648,2.60900632687792,2.57698285765156,1.54886225568778
1,72,0.229350033852403,2086.26790805088,0,0.412010742588996,253.1979208,7345.51959,578.8376914,578.449121,17450.0979421503,-0.702381294511926,1.28923122839379,1.60325017639544,2.66372923245743,2.60900632687792,2.57698285765156,1.54243626848203
1,73,0.224839743589744,2007.30886043795,0,0.274853220164983,264.6327436,7654.579608,577.7634357,577.0471905,17872.1051714909,-0.702381294511926,0.404080393175056,1.8927787999024,2.83347678527075,2.60146225802493,2.56713759984649,1.61629209129
1,74,0.235275490816973,2080.37607315537,0,0.274853220164983,264.6327436,7654.579608,577.7634357,577.0471905,17872.1051714909,-0.702381294511926,0.404080393175056,1.8927787999024,2.83347678527075,2.60146225802493,2.56713759984649,1.61629209129
1,75,0.21524064171123,1961.75321703953,0,0.375267973051861,258.0949539,7428.62733,577.7634357,577.0471905,17798.4117319389,-0.702381294511926,1.05211048890199,1.72724258777859,2.70937517390316,2.60146225802493,2.56713759984649,1.60339494348008
1,76,0.219122257053292,1873.77734862293,0,0.399482918724678,264.0216481,7279.560607,567.74595,567.1594838,16961.0414817661,-0.702381294511926,1.20838248192334,1.87730592008249,2.62750204259715,2.53111345572892,2.49769976283362,1.4568461061105
1,77,0.233110261312938,2033.24395549865,0,0.401206887410213,264.0216481,7279.560607,567.74595,567.1594838,16961.0414817661,-0.702381294511926,1.21950817371861,1.87730592008249,2.62750204259715,2.53111345572892,2.49769976283362,1.4568461061105
1,8,0.211308562197092,1880.29681569683,0,0.032013542605893,208.9607449,5608.448865,389.4725296,384.4809752,8980.88148188409,-0.702381294511926,-1.163093901146,0.483169098605387,1.70966371942037,1.27917040515357,1.21481376198555,0.0602319204923526
1,80,0.223387601753287,1981.80419612786,0,0.384940619687036,258.0519685,7437.471254,577.7634357,577.0471905,17993.4590866038,-0.702381294511926,1.11453324994774,1.72615420154729,2.71423259436791,2.60146225802493,2.56713759984649,1.63753033705568
1,81,0.224944320712695,1986.17010985088,0,0.384940619687036,258.0519685,7437.471254,577.7634357,577.0471905,17993.4590866038,-0.702381294511926,1.11453324994774,1.72615420154729,2.71423259436791,2.60146225802493,2.56713759984649,1.63753033705568
1,82,0.230310262529833,2054.39204916616,0,0.384940619687036,258.0519685,7437.471254,577.7634357,577.0471905,17993.4590866038,-0.702381294511926,1.11453324994774,1.72615420154729,2.71423259436791,2.60146225802493,2.56713759984649,1.63753033705568
1,83,0.231512325116589,2023.84283673978,0,0.362706671036122,253.610065,7424.292921,577.7634357,577.0471905,17503.3392642479,-0.702381294511926,0.971045690018462,1.61368562826028,2.70699455111862,2.60146225802493,2.56713759984649,1.5517540748548
1,84,0.23338898163606,2090.52255923829,0,0.362706671036122,253.610065,7424.292921,577.7634357,577.0471905,17503.3392642479,-0.702381294511926,0.971045690018462,1.61368562826028,2.70699455111862,2.60146225802493,2.56713759984649,1.5517540748548
